Name	     Facies	Depth	GR	ILD	PHIND	PE
NEWBY	7	2912.5	37.93	587	8.9	3.9
NEWBY	7	2913.0	37.01	622	9.1	4.0
NEWBY	5	2913.5	34.72	671	8.8	4.2
NEWBY	5	2914.0	33.39	723	7.9	4.3
NEWBY	6	2914.5	32.48	769	6.8	4.4
NEWBY	6	2915.0	30.69	806	6.2	4.8
NEWBY	6	2915.5	30.51	833	5.45	4.8
NEWBY	8	2916.0	29.42	846	4.95	4.7
NEWBY	8	2916.5	30.47	842	5.3	4.7
NEWBY	6	2917.0	32.09	822	6.4	4.7
NEWBY	6	2917.5	32.14	0.79	8.15	4.6
NEWBY	8	2918.0	32.99	757	10.25	4.5
NEWBY	8	2918.5	31.58	727	11.95	4.5
NEWBY	8	2919.0	29.07	706	12.75	4.4
NEWBY	8	2919.5	29.97	693	12.95	4.3
NEWBY	8	2920.0	37.44	688	12.25	4.3
NEWBY	8	2920.5	52.59	687	10.65	4.3
NEWBY	6	2921.0	68.18	684	8.35	4.1
NEWBY	6	2921.5	80.25	674	7.3	3.9
NEWBY	8	2922.0	86.51	0.65	7.9	3.7
NEWBY	8	2922.5	86.09	616	8.9	3.4
NEWBY	4	2923.0	86.09	616	8.9	3.4
NEWBY	4	2923.5	83.41	579	14.45	3.2
NEWBY	3	2924.0	84.51	545	19.65	3.2
NEWBY	3	2924.5	85.03	521	25.15	3.1
NEWBY	3	2925.0	87.36	0.5	28.7	3.1
NEWBY	2	2925.5	85.73	481	28.35	3.2
NEWBY	2	2926.0	80.2	465	24.5	3.1
NEWBY	2	2926.5	76.12	456	19.35	3.1
NEWBY	2	2927.0	74.5	467	14.1	3.5
NEWBY	2	2927.5	73.97	498	16.85	3.5
NEWBY	3	2928.0	71.24	545	20.15	3.6
NEWBY	3	2928.5	66.7	605	21.15	3.9
NEWBY	6	2929.0	66.7	605	21.15	3.9
NEWBY	6	2929.5	59.42	663	18.05	4.2
NEWBY	6	2930.0	49.0	713	13.7	4.3
NEWBY	6	2930.5	39.46	0.76	10.25	4.6
NEWBY	9	2931.0	32.31	816	10.3	4.7
NEWBY	9	2931.5	26.09	886	11.75	4.7
NEWBY	9	2932.0	22.37	0.96	12.2	4.7
NEWBY	9	2932.5	19.97	1.01	11.7	4.7
NEWBY	9	2933.0	18.36	1013	10.25	4.9
NEWBY	9	2933.5	16.5	964	7.7	5.0
NEWBY	9	2934.0	14.84	0.88	5.7	5.0
NEWBY	9	2934.5	15.72	786	6.4	5.0
NEWBY	8	2935.0	17.86	0.7	8.45	4.9
NEWBY	8	2935.5	19.9	623	11.45	4.7
NEWBY	8	2936.0	22.42	561	14.45	4.6
NEWBY	8	2936.5	22.62	517	16.1	4.5
NEWBY	8	2937.0	20.93	489	16.2	4.4
NEWBY	8	2937.5	19.85	0.48	15.65	4.3
NEWBY	8	2938.0	18.3	494	14.65	4.1
NEWBY	6	2938.5	19.39	531	13.35	3.8
NEWBY	6	2939.0	24.34	585	11.2	3.8
NEWBY	6	2939.5	29.67	646	8.4	3.8
NEWBY	6	2940.0	33.9	709	6.3	3.8
NEWBY	6	2940.5	39.83	757	4.95	3.9
NEWBY	6	2941.0	44.94	794	4.7	3.9
NEWBY	4	2941.5	48.55	814	6.2	3.8
NEWBY	3	2942.0	57.21	779	8.5	3.6
NEWBY	3	2942.5	60.19	732	9.0	3.5
NEWBY	3	2943.0	60.63	684	9.4	3.4
NEWBY	3	2943.5	64.74	645	14.75	3.2
NEWBY	3	2944.0	72.79	623	18.95	3.1
NEWBY	3	2944.5	78.41	614	22.15	3.0
NEWBY	3	2945.0	83.39	607	21.65	3.1
NEWBY	3	2945.5	82.25	0.6	17.85	3.3
NEWBY	3	2946.0	75.88	592	12.25	3.4
NEWBY	2	2946.5	72.24	589	12.45	3.3
NEWBY	2	2947.0	67.99	589	11.95	3.2
NEWBY	3	2947.5	65.41	0.59	11.45	3.3
NEWBY	3	2948.0	64.93	588	10.65	3.3
NEWBY	2	2948.5	61.87	579	11.1	3.2
NEWBY	2	2949.0	59.81	565	10.85	3.2
NEWBY	2	2949.5	60.59	547	11.6	3.2
NEWBY	2	2950.0	65.68	529	11.75	3.2
NEWBY	2	2950.5	73.12	519	12.1	3.2
NEWBY	2	2951.0	77.69	0.52	12.85	3.3
NEWBY	3	2951.5	77.23	537	13.9	3.4
NEWBY	3	2952.0	72.51	567	14.1	3.5
NEWBY	3	2952.5	59.53	605	13.3	3.9
NEWBY	5	2953.0	59.53	605	13.3	3.9
NEWBY	8	2953.5	46.1	644	12.45	4.0
NEWBY	8	2954.0	34.9	0.68	8.5	4.3
NEWBY	8	2954.5	27.06	711	6.7	4.4
NEWBY	8	2955.0	23.8	724	6.05	4.4
NEWBY	8	2955.5	23.73	714	5.95	4.2
NEWBY	8	2956.0	25.3	677	6.85	4.0
NEWBY	8	2956.5	30.73	627	8.05	3.6
NEWBY	5	2957.0	40.11	583	9.8	3.4
NEWBY	9	2957.5	51.02	553	12.3	3.2
NEWBY	3	2958.0	59.94	533	14.55	3.1
NEWBY	3	2958.5	66.64	521	14.85	3.0
NEWBY	2	2959.0	67.56	512	12.7	2.9
NEWBY	2	2959.5	64.7	512	10.55	3.0
NEWBY	2	2960.0	62.96	522	9.5	3.2
NEWBY	2	2960.5	63.92	544	9.7	3.2
NEWBY	3	2961.0	66.19	569	10.35	3.2
NEWBY	2	2961.5	67.73	591	10.75	3.3
NEWBY	2	2962.0	69.53	603	11.4	3.3
NEWBY	2	2962.5	69.57	609	11.5	3.1
NEWBY	2	2963.0	66.4	606	10.65	3.1
NEWBY	2	2963.5	63.73	602	9.65	3.1
NEWBY	2	2964.0	61.19	598	8.85	3.2
NEWBY	2	2964.5	61.34	593	8.8	3.2
NEWBY	2	2965.0	63.16	587	9.5	3.2
NEWBY	2	2965.5	67.6	581	10.05	3.2
NEWBY	2	2966.0	72.68	579	10.8	3.2
NEWBY	2	2966.5	76.58	587	11.35	3.2
NEWBY	3	2967.0	76.67	605	13.5	3.4
NEWBY	3	2967.5	72.12	629	15.1	3.6
NEWBY	8	2968.0	60.07	656	13.75	3.9
NEWBY	8	2968.5	48.91	681	10.65	4.3
NEWBY	8	2969.0	39.4	708	7.3	4.7
NEWBY	8	2969.5	33.8	736	7.7	4.9
NEWBY	6	2970.0	34.66	757	7.75	4.7
NEWBY	6	2970.5	36.28	766	6.4	4.8
NEWBY	6	2971.0	34.45	753	5.75	4.5
NEWBY	6	2971.5	30.67	0.72	6.25	4.3
NEWBY	5	2972.0	26.59	668	6.5	4.2
NEWBY	5	2972.5	23.77	609	6.35	4.0
NEWBY	6	2973.0	25.2	0.55	6.65	3.8
NEWBY	6	2973.5	29.99	0.5	7.25	3.5
NEWBY	4	2974.0	37.46	461	8.85	3.4
NEWBY	2	2974.5	47.6	433	11.5	3.2
NEWBY	2	2975.0	57.5	0.41	14.95	3.0
NEWBY	3	2975.5	68.77	389	19.0	2.9
NEWBY	3	2976.0	80.03	373	20.6	2.9
NEWBY	3	2976.5	84.28	358	21.8	3.0
NEWBY	3	2977.0	85.4	346	20.9	3.1
NEWBY	3	2977.5	88.92	338	19.9	3.3
NEWBY	3	2978.0	89.45	336	19.8	3.3
NEWBY	3	2978.5	90.91	342	20.05	3.3
NEWBY	3	2979.0	97.24	356	20.1	3.4
NEWBY	3	2979.5	100.16	382	21.7	3.5
NEWBY	3	2980.0	100.42	0.42	23.0	3.5
NEWBY	3	2980.5	94.18	464	22.9	3.5
NEWBY	3	2981.0	94.18	464	22.9	3.5
NEWBY	8	2981.5	81.3	513	20.6	3.7
NEWBY	8	2982.0	64.21	571	15.0	3.8
NEWBY	8	2982.5	48.35	639	9.95	4.1
NEWBY	8	2983.0	36.53	0.72	7.95	4.4
NEWBY	8	2983.5	33.58	797	6.95	4.6
NEWBY	6	2984.0	34.97	866	6.95	4.7
NEWBY	6	2984.5	37.31	917	6.2	4.6
NEWBY	5	2985.0	38.17	944	5.35	4.7
NEWBY	5	2985.5	38.05	957	4.7	4.8
NEWBY	5	2986.0	35.15	957	4.15	4.8
NEWBY	5	2986.5	32.92	947	3.1	4.8
NEWBY	5	2987.0	30.87	927	2.6	4.9
NEWBY	6	2987.5	30.25	894	3.3	4.9
NEWBY	6	2988.0	31.22	846	5.5	4.9
NEWBY	6	2988.5	34.06	0.78	7.95	4.8
NEWBY	6	2989.0	35.49	704	9.8	4.8
NEWBY	6	2989.5	36.73	617	10.7	4.9
NEWBY	9	2990.0	37.54	542	12.2	4.8
NEWBY	9	2990.5	35.97	0.48	14.35	4.7
NEWBY	9	2991.0	35.91	433	16.4	4.7
NEWBY	9	2991.5	36.21	396	17.3	4.7
NEWBY	9	2992.0	34.79	371	17.45	4.6
NEWBY	9	2992.5	34.92	358	17.75	4.6
NEWBY	9	2993.0	35.83	358	17.6	4.6
NEWBY	9	2993.5	35.65	367	16.65	4.6
NEWBY	9	2994.0	37.74	375	15.95	4.6
NEWBY	9	2994.5	41.79	377	14.9	4.5
NEWBY	9	2995.0	46.41	369	14.35	4.5
NEWBY	9	2995.5	51.44	356	14.95	4.5
NEWBY	9	2996.0	54.21	344	16.1	4.5
NEWBY	9	2996.5	52.96	0.34	17.45	4.6
NEWBY	9	2997.0	50.39	346	18.3	4.6
NEWBY	9	2997.5	50.0	0.36	17.55	4.6
NEWBY	9	2998.0	60.82	384	15.2	4.7
NEWBY	9	2998.5	99.31	418	11.6	4.6
NEWBY	6	2999.0	166.94	464	8.25	4.6
NEWBY	6	2999.5	235.25	526	5.85	4.6
NEWBY	6	3000.0	285.47	599	4.6	4.4
NEWBY	6	3000.5	305.87	666	4.8	4.3
NEWBY	6	3001.0	291.37	703	5.05	4.2
NEWBY	6	3001.5	252.41	0.7	5.9	3.9
NEWBY	8	3002.0	208.53	669	10.15	3.6
NEWBY	5	3002.5	169.07	631	15.0	3.4
NEWBY	3	3003.0	136.52	594	17.75	3.4
NEWBY	3	3003.5	108.53	561	20.7	3.3
NEWBY	3	3004.0	89.16	533	19.6	3.4
NEWBY	3	3004.5	80.39	513	18.25	3.5
NEWBY	3	3005.0	78.07	501	18.05	3.6
NEWBY	3	3005.5	76.31	496	18.35	3.6
NEWBY	3	3006.0	72.35	497	18.6	3.7
NEWBY	3	3006.5	74.77	504	19.3	3.7
NEWBY	3	3007.0	75.05	515	19.55	3.8
NEWBY	3	3007.5	71.98	529	19.35	3.8
NEWBY	3	3008.0	71.05	542	17.9	3.7
NEWBY	3	3008.5	68.96	549	15.75	3.7
NEWBY	2	3009.0	64.84	554	13.6	3.6
NEWBY	2	3009.5	65.22	558	12.6	3.6
NEWBY	2	3010.0	66.6	565	13.5	3.5
NEWBY	2	3010.5	68.59	574	14.6	3.5
NEWBY	2	3011.0	73.44	585	16.7	3.5
NEWBY	2	3011.5	76.76	595	16.7	3.4
NEWBY	2	3012.0	78.76	603	16.6	3.4
NEWBY	2	3012.5	80.33	607	16.15	3.6
NEWBY	2	3013.0	77.14	613	15.7	3.7
NEWBY	2	3013.5	71.91	621	13.95	3.7
NEWBY	2	3014.0	68.44	631	13.0	3.8
NEWBY	2	3014.5	64.99	0.64	11.3	3.8
NEWBY	2	3015.0	64.47	643	12.1	3.7
NEWBY	2	3015.5	64.96	632	12.15	3.6
NEWBY	2	3016.0	66.29	609	12.55	3.4
NEWBY	2	3016.5	67.6	577	12.8	3.4
NEWBY	2	3017.0	67.43	545	15.8	3.3
NEWBY	2	3017.5	68.87	0.52	19.5	3.2
NEWBY	2	3018.0	73.88	502	21.45	3.3
NEWBY	2	3018.5	77.89	0.49	23.15	3.4
NEWBY	2	3019.0	83.49	484	23.15	3.4
NEWBY	2	3019.5	87.98	484	21.65	3.4
NEWBY	2	3020.0	86.45	497	21.25	3.4
NEWBY	2	3020.5	86.29	521	19.95	3.4
NEWBY	2	3021.0	82.18	565	17.95	3.6
NEWBY	2	3021.5	77.07	621	20.65	3.5
NEWBY	2	3022.0	72.45	689	21.65	3.8
NEWBY	2	3022.5	63.1	753	20.55	3.8
NEWBY	2	3023.0	49.23	806	15.3	3.9
NEWBY	8	3023.5	37.7	852	9.0	4.3
NEWBY	8	3024.0	26.37	0.89	6.1	4.5
NEWBY	6	3024.5	19.57	916	7.0	4.5
NEWBY	6	3025.0	17.32	916	7.0	4.3
NEWBY	6	3025.5	17.09	891	6.1	4.1
NEWBY	6	3026.0	19.53	856	5.75	3.9
NEWBY	6	3026.5	25.62	826	6.25	3.7
NEWBY	6	3027.0	33.05	808	7.85	3.5
NEWBY	6	3027.5	42.69	796	9.9	3.4
NEWBY	6	3028.0	47.37	786	10.75	3.4
NEWBY	6	3028.5	47.9	781	9.9	3.5
NEWBY	6	3029.0	45.19	787	8.95	3.6
NEWBY	6	3029.5	40.54	812	8.55	3.7
NEWBY	6	3030.0	38.91	851	8.45	3.8
NEWBY	6	3030.5	39.62	898	8.1	4.1
NEWBY	6	3031.0	38.84	936	6.85	4.0
NEWBY	6	3031.5	37.8	961	6.0	4.2
NEWBY	6	3032.0	35.03	979	5.1	4.2
NEWBY	6	3032.5	33.44	999	4.95	4.1
NEWBY	6	3033.0	36.21	1024	5.75	3.9
NEWBY	6	3033.5	40.89	1.05	6.8	3.9
NEWBY	6	3034.0	43.3	1063	7.4	3.9
NEWBY	6	3034.5	43.27	1.06	7.05	3.7
NEWBY	6	3035.0	38.84	1048	5.45	3.8
NEWBY	6	3035.5	35.26	1.04	4.6	4.0
NEWBY	6	3036.0	31.52	1039	4.4	3.9
NEWBY	6	3036.5	34.32	1042	4.7	3.9
NEWBY	6	3037.0	37.35	1043	5.65	4.0
NEWBY	6	3037.5	39.69	1035	6.4	4.0
NEWBY	6	3038.0	43.08	1024	7.05	3.9
NEWBY	6	3038.5	46.27	1015	7.15	3.8
NEWBY	6	3039.0	47.77	1009	7.4	3.8
NEWBY	6	3039.5	49.96	1008	7.45	3.9
NEWBY	6	3040.0	51.09	1008	6.65	4.0
NEWBY	6	3040.5	50.21	1007	5.7	4.1
NEWBY	6	3041.0	50.4	1003	5.5	4.1
NEWBY	6	3041.5	50.99	994	5.75	4.2
NEWBY	6	3042.0	49.18	973	6.6	4.2
NEWBY	6	3042.5	48.64	0.94	6.85	4.1
NEWBY	6	3043.0	47.11	909	7.25	4.0
NEWBY	6	3043.5	48.61	889	7.85	3.9
NEWBY	4	3044.0	55.32	888	8.3	3.9
NEWBY	4	3044.5	60.5	907	9.0	3.9
NEWBY	6	3045.0	69.16	939	9.45	4.0
NEWBY	6	3045.5	77.53	979	8.0	4.2
NEWBY	6	3046.0	76.88	1022	6.15	4.4
NEWBY	9	3046.5	70.4	1064	4.0	4.4
NEWBY	9	3047.0	63.2	1101	2.4	4.3
NEWBY	9	3047.5	53.89	1118	2.3	4.2
NEWBY	9	3048.0	56.2	1107	2.7	4.2
NEWBY	6	3048.5	78.23	1074	3.1	4.1
NEWBY	6	3049.0	112.92	1022	5.1	4.1
NEWBY	6	3049.5	144.15	963	7.7	4.1
NEWBY	4	3050.0	157.21	899	9.95	4.4
NEWBY	5	3050.5	152.6	839	11.4	4.2
NEWBY	4	3051.0	140.93	792	12.25	4.1
NEWBY	4	3051.5	122.45	761	13.3	4.0
NEWBY	4	3052.0	110.67	748	15.15	3.9
NEWBY	4	3052.5	108.85	754	15.85	3.6
NEWBY	4	3053.0	105.74	775	16.05	3.6
NEWBY	4	3053.5	100.04	803	16.85	3.7
NEWBY	4	3054.0	92.64	828	16.05	3.9
NEWBY	6	3054.5	80.47	841	12.5	4.0
NEWBY	6	3055.0	66.94	838	8.0	4.2
NEWBY	6	3055.5	54.06	823	5.45	4.3
NEWBY	6	3056.0	47.87	797	4.85	4.4
NEWBY	6	3056.5	49.34	763	4.85	4.1
NEWBY	8	3057.0	59.88	721	7.2	3.9
